yearWeekTime,rank,movieCd,movieNm,openDt,salesAmt,salesAcc,audiCnt,audiAcc,scrnCnt,showCnt
201320,10,20134603,로마 위드 러브,2013-04-18,54914300,1272013590,7537,173324,51,431
201319,1,20121621,아이언맨 3,2013-04-25,12159084500,59287728500,1569669,7442717,1245,40835
201319,2,20120426,고령화 가족,2013-05-09,3768433616,3785768616,513699,516629,583,11766
201319,3,20121549,전국노래자랑,2013-05-01,2293187000,5485878000,336826,794246,547,15842
201319,4,20135362,크루즈 패밀리,2013-05-16,425729500,437247500,62312,63198,267,1011
201319,5,20125333,전설의 주먹,2013-04-10,343621500,12693572500,48203,1732332,302,3981
201319,6,20137082,스니치,2013-05-09,209590500,211494500,29605,29843,153,1860
201319,7,20136741,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,2013-04-25,160244500,1399462000,24593,212423,170,1194
201319,8,20134603,로마 위드 러브,2013-04-18,142656000,1217099290,19276,165787,69,849
201319,9,20134181,오블리비언,2013-04-11,119671500,11149722500,17169,1513005,164,1417
201319,10,20136138,송 포 유,2013-04-18,74887500,1451358500,11133,209111,86,733
201318,1,20121621,아이언맨 3,2013-04-25,25448583000,47128644000,3247792,5873048,1389,46774
201318,2,20121549,전국노래자랑,2013-05-01,3130929000,3192691000,446002,457420,581,13950
201318,3,20125333,전설의 주먹,2013-04-10,991763000,12349951000,141075,1684129,399,6371
201318,4,20136741,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,2013-04-25,724483000,1239217500,109114,187830,328,2653
201318,5,20134181,오블리비언,2013-04-11,446404500,11030051000,64810,1495836,325,3520
201318,6,20030072,니모를 찾아서,2003-06-05,628419500,632657500,60596,60922,212,1843
201318,7,20126671,런닝맨,2013-04-04,231012000,9993227000,35470,1412725,225,2148
201318,8,20134603,로마 위드 러브,2013-04-18,251291000,1074443290,34532,146511,104,1078
201318,9,20137422,폭풍우 치는 밤에: 비밀 친구,2013-05-01,210794000,215582000,31458,32214,231,1416
201318,10,20136138,송 포 유,2013-04-18,192344000,1376471000,28908,197978,191,1319
201317,1,20121621,아이언맨 3,2013-04-25,21680061000,21680061000,2625256,2625256,1381,27390
201317,2,20125333,전설의 주먹,2013-04-10,2157809500,11358188000,299768,1543054,603,12792
201317,3,20134181,오블리비언,2013-04-11,1504421000,10583646500,212931,1431026,547,11490
201317,4,20126671,런닝맨,2013-04-04,655025500,9762215000,97154,1377255,317,6219
201317,5,20136741,짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,2013-04-25,508357500,514734500,77805,78716,290,1837
201317,6,20136138,송 포 유,2013-04-18,499591000,1184127000,74404,169070,298,4755
201317,7,20123201,노리개,2013-04-18,377636000,1153730500,54327,158018,267,5175
201317,8,20134603,로마 위드 러브,2013-04-18,364369500,823152290,51439,111979,190,2579
201317,9,20120381,피노키오: 당나귀 섬의 비밀,2013-04-25,230194000,243634000,35229,37117,283,1331
201317,10,20136921,에반게리온: Q,2013-04-25,235969461,237369461,32592,32792,59,894
201316,1,20134181,오블리비언,2013-04-11,4351802500,9079225500,589668,1218095,598,19021
201316,2,20125333,전설의 주먹,2013-04-10,4173754000,9200378500,566482,1243286,691,18295
201316,3,20126671,런닝맨,2013-04-04,1674872500,9107189500,240976,1280101,433,11109
201316,4,20123201,노리개,2013-04-18,760218500,776094500,101423,103691,278,5406
201316,5,20136138,송 포 유,2013-04-18,672136000,684536000,93116,94666,317,4645
201316,6,20113972,지.아이.조 2,2013-03-28,406406000,14373765500,57870,1843583,319,6126
201316,7,20136662,뷰티풀 크리처스,2013-04-18,407935044,407935044,56897,56897,278,3907
201316,8,20134603,로마 위드 러브,2013-04-18,429754290,458782790,56847,60540,201,2339
201316,9,20128690,연애의 온도,2013-03-21,380697500,13681617446,51989,1847774,281,4559
201316,10,20129368,파파로티,2013-03-14,144514500,11790729500,23236,1710343,195,1945
201315,1,20125333,전설의 주먹,2013-04-10,4895192500,5026624500,655170,676804,724,14510
201315,2,20134181,오블리비언,2013-04-11,4727423000,4727423000,628427,628427,634,12176
201315,3,20126671,런닝맨,2013-04-04,3233613500,7432317000,463692,1039125,549,14692
201315,4,20113972,지.아이.조 2,2013-03-28,1548257000,13967359500,212372,1785713,555,13987
201315,5,20128690,연애의 온도,2013-03-21,1016564000,13300919946,138374,1795785,354,8806
201315,6,20129368,파파로티,2013-03-14,562977500,11646215000,86022,1687107,306,5273
201315,7,20124401,신세계,2013-02-21,264485500,34794192405,36737,4670388,239,2390
201315,8,20136783,꼬마영웅 경찰차 프로디,2013-04-11,195728000,198752000,29380,29812,229,1156
201315,9,20120108,지슬 - 끝나지 않은 세월2,2013-03-21,139447600,767150100,20541,110028,70,1003
201315,10,20135581,호프 스프링즈,2013-04-04,118957000,349726000,17822,49589,168,1389
201314,1,20113972,지.아이.조 2,2013-03-28,5716209000,12419102500,741172,1573341,710,23751
201314,2,20126671,런닝맨,2013-04-04,4149664500,4198703500,568642,575433,567,10449
201314,3,20128690,연애의 온도,2013-03-21,2714960103,12284355946,367786,1657411,474,14181
201314,4,20129368,파파로티,2013-03-14,1659635500,11083237500,244302,1601085,356,9482
201314,5,20124401,신세계,2013-02-21,866834500,34529706905,117304,4633651,310,5398
201314,6,20135241,웜 바디스,2013-03-14,385176000,8323026624,54665,1164293,272,3918
201314,7,20127593,7번방의 선물,2013-01-23,322862000,91291202670,47679,12786081,164,2596
201314,8,20134869,호스트,2013-04-04,242047500,243631500,34564,34828,244,3342
201314,9,20120108,지슬 - 끝나지 않은 세월2,2013-03-21,214123100,627702500,30897,89487,67,1052
201314,10,20135581,호프 스프링즈,2013-04-04,211276000,230769000,28920,31767,179,1753
201313,1,20113972,지.아이.조 2,2013-03-28,6673738500,6702893500,829854,832169,766,16757
201313,2,20128690,연애의 온도,2013-03-21,4695375636,9569395843,642896,1289625,508,17728
201313,3,20129368,파파로티,2013-03-14,2527255000,9423602000,373840,1356783,421,11512
201313,4,20124401,신세계,2013-02-21,1445557000,33662872405,198980,4516347,343,8255
201313,5,20135241,웜 바디스,2013-03-14,1262136000,7937850624,182041,1109628,337,9152
201313,6,20126306,장고:분노의 추적자,2013-03-21,597074500,1662239000,84808,229221,320,5077
201313,7,20127593,7번방의 선물,2013-01-23,563502500,90968340670,82702,12738402,228,4022
201313,8,20122231,안나 카레니나,2013-03-21,307676500,741335000,46682,108489,240,2931
201313,9,20134701,웃는 남자,2013-03-28,261978000,264494000,36998,37384,170,2001
201313,10,20134983,원피스 극장판 Z,2013-03-21,191489500,538314000,28385,79949,182,1653
201312,1,20128690,연애의 온도,2013-03-21,4829750207,4874020207,638320,646729,567,11037
201312,2,20129368,파파로티,2013-03-14,3652301000,6896347000,529463,982943,543,14382
201312,3,20135241,웜 바디스,2013-03-14,2980114500,6675714624,422607,927587,454,14378
201312,4,20124401,신세계,2013-02-21,2609030000,32217315405,355775,4317367,423,11345
201312,5,20127593,7번방의 선물,2013-01-23,1162128000,90404838170,168937,12655700,323,6364
201312,6,20126306,장고:분노의 추적자,2013-03-21,1051454500,1065164500,142577,144413,342,4886
201312,7,20122231,안나 카레니나,2013-03-21,426889000,433658500,60973,61807,248,3377
201312,8,20134983,원피스 극장판 Z,2013-03-21,338848500,346824500,50567,51564,267,1569
201312,9,20134581,링컨,2013-03-14,322539500,836253000,47444,119690,207,2613
201312,10,20134407,사이코메트리,2013-03-07,277831500,3927607629,39322,526494,287,4140
201311,1,20124401,신세계,2013-02-21,4337751000,29608285405,591907,3961592,524,14203
201311,2,20135241,웜 바디스,2013-03-14,3693008124,3695600124,504656,504980,477,9802
201311,3,20129368,파파로티,2013-03-14,3101064000,3244046000,431391,453480,552,10147
201311,4,20127593,7번방의 선물,2013-01-23,2151586500,89242710170,308402,12486763,393,9530
201311,5,20134407,사이코메트리,2013-03-07,1396348534,3649776129,192026,487172,417,10529
201311,6,20122625,오즈 그레이트 앤드 파워풀,2013-03-07,808537000,2704972000,98253,326939,378,6589
201311,7,20134581,링컨,2013-03-14,494204500,513713500,69758,72246,214,2347
201311,8,20123641,잭 더 자이언트 킬러,2013-02-28,413534000,7301650500,59136,945119,335,5119
201311,9,20124083,베를린,2013-01-30,322623500,52218012637,46445,7146760,280,3606
201311,10,20134102,글래디에이터: 로마 영웅 탄생의 비밀 3D,2013-03-14,231998500,243004500,34084,35681,275,1462
201310,1,20124401,신세계,2013-02-21,6240885000,25270534405,839629,3369685,575,16411
201310,2,20127593,7번방의 선물,2013-01-23,3358743000,87091123670,473447,12178361,495,13584
201310,3,20134407,사이코메트리,2013-03-07,2214849595,2253427595,289783,295146,429,8061
201310,4,20122625,오즈 그레이트 앤드 파워풀,2013-03-07,1896435000,1896435000,228686,228686,425,7043
201310,5,20123641,잭 더 자이언트 킬러,2013-02-28,1691832000,6888116500,226135,885983,418,11527
201310,6,20120467,스토커,2013-02-28,746413500,2575965174,103111,343745,304,6225
201310,7,20124083,베를린,2013-01-30,748173500,51895389137,102631,7100315,346,6801
201310,8,20122843,차이니즈 조디악,2013-02-27,553870000,2079113500,78773,296005,287,5351
201310,9,20129262,제로 다크 서티,2013-03-07,509533500,525763500,70165,72222,258,3287
201310,10,20133924,빌리와 용감한 녀석들 2 ,2013-02-21,147725500,1980821000,21991,302550,168,1243
201309,1,20124401,신세계,2013-02-21,11110713650,19029649405,1491325,2530056,648,19383
201309,2,20127593,7번방의 선물,2013-01-23,9225980000,83732380670,1317885,11704914,579,17400
201309,3,20123641,잭 더 자이언트 킬러,2013-02-28,5196284500,5196284500,659848,659848,507,9166
201309,4,20124083,베를린,2013-01-30,2759387000,51147215637,389889,6997684,426,10623
201309,5,20120467,스토커,2013-02-28,1807145674,1829551674,237874,240634,329,7085
201309,6,20122843,차이니즈 조디악,2013-02-27,1505333500,1525243500,214428,217232,300,5989
201309,7,20133924,빌리와 용감한 녀석들 2 ,2013-02-21,1096483500,1833095500,170201,280559,263,3540
201309,8,20123821,더 자이언트,2013-02-21,508416000,939642500,82166,149054,210,2215
201309,9,20128747,분노의 윤리학,2013-02-21,504420000,1590133000,70550,215983,268,4797
201309,10,20126087,남자사용설명서,2013-02-14,324732500,3568968757,47751,502463,229,1912
201308,1,20127593,7번방의 선물,2013-01-23,10666045500,74506400670,1519485,10387029,680,20954
201308,2,20124401,신세계,2013-02-21,7853827755,7918935755,1030517,1038731,671,11975
201308,3,20124083,베를린,2013-01-30,4437496000,48387828637,627764,6607795,536,15807
201308,4,20126087,남자사용설명서,2013-02-14,1295975000,3244236257,187813,454712,349,7325
201308,5,20128747,분노의 윤리학,2013-02-21,1067382000,1085713000,142321,145433,302,5796
201308,6,20123387,다이하드: 굿 데이 투 다이,2013-02-06,873234000,10718577000,124406,1422248,326,6141
201308,7,20133924,빌리와 용감한 녀석들 2 ,2013-02-21,734900000,736612000,110144,110358,289,2389
201308,8,20133981,헨젤과 그레텔: 마녀 사냥꾼 3D,2013-02-14,629163000,2066901500,83946,261517,283,4753
201308,9,20123821,더 자이언트,2013-02-21,405419500,431226500,63596,66888,227,1677
201308,10,20123644,해양경찰 마르코,2013-02-14,386646000,1016345000,62794,159640,242,2051
201307,1,20127593,7번방의 선물,2013-01-23,18523200000,63840355170,2586162,8867544,827,24086
201307,2,20124083,베를린,2013-01-30,13115297500,43950332637,1799325,5980031,793,22553
201307,3,20123387,다이하드: 굿 데이 투 다이,2013-02-06,5008613000,9845343000,672402,1297842,452,13248
201307,4,20125990,남쪽으로 튀어,2013-02-06,2630395500,5563756500,369978,772571,396,8947
201307,5,20126087,남자사용설명서,2013-02-14,1887530257,1948261257,259180,266899,372,7513
201307,6,20133981,헨젤과 그레텔: 마녀 사냥꾼 3D,2013-02-14,1433500500,1437738500,177245,177571,297,5263
201307,7,20123421,눈의 여왕,2013-02-07,1066624500,1658368000,160890,245977,316,3000
201307,8,20123681,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,790824500,6368320500,110871,867148,290,1824
201307,9,20123644,해양경찰 마르코,2013-02-14,621027000,629699000,95762,96846,276,1915
201307,10,20123484,실버라이닝 플레이북,2013-02-14,495103500,535384000,65362,70730,226,2957
201306,1,20127593,7번방의 선물,2013-01-23,15197937191,45317155170,2089485,6281382,802,25107
201306,2,20124083,베를린,2013-01-30,14259748516,30835035137,1929417,4180706,810,27148
201306,3,20123387,다이하드: 굿 데이 투 다이,2013-02-06,4834122000,4836730000,625114,625440,459,12454
201306,4,20125990,남쪽으로 튀어,2013-02-06,2869807000,2933361000,391617,402593,428,10401
201306,5,20123681,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,687225500,5577496000,97531,756277,294,3662
201306,6,20123421,눈의 여왕,2013-02-07,568821500,591743500,82403,85087,311,2421
201306,7,20124935,박수건달,2013-01-09,397045000,28284536069,57654,3884350,331,3192
201306,8,20128274,레미제라블,2012-12-19,343406000,42507630500,49092,5835014,209,1515
201306,9,20010292,몬스터 주식회사,2001-12-20,360184000,364422000,34291,34617,173,1289
201306,10,20128386,라이프 오브 파이,2013-01-01,175490500,15617687000,17870,1568541,93,654
201305,1,20127593,7번방의 선물,2013-01-23,17419538777,30119217979,2451850,4191897,866,25372
201305,2,20124083,베를린,2013-01-30,16549891621,16575286621,2248142,2251289,894,23300
201305,3,20124935,박수건달,2013-01-09,2165533000,27887491069,308542,3826696,505,10490
201305,4,20123681,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,2164743500,4890270500,300040,658746,387,6211
201305,5,20129156,몬스터 호텔,2013-01-17,956701000,5976314000,145438,868261,323,4436
201305,6,20128274,레미제라블,2012-12-19,996394000,42164224500,144105,5785922,325,4029
201305,7,20128386,라이프 오브 파이,2013-01-01,731016500,15442196500,67072,1550671,149,1855
201305,8,20048799,명탐정 코난:은빛 날개의 마술사,2013-01-24,411176500,1085119000,63327,165371,130,1764
201305,9,20121861,더 임파서블,2013-01-17,383552000,4411413000,54738,617895,240,3419
201305,10,20123333,잭 리처,2013-01-17,262268000,5735200500,37315,780719,312,2634
201304,1,20127593,7번방의 선물,2013-01-23,12626773202,12699679202,1731352,1740047,787,16025
201304,2,20124935,박수건달,2013-01-09,7351112500,25721958069,1017100,3518154,595,16874
201304,3,20123681,뽀로로 극장판 슈퍼썰매 대모험,2013-01-23,2702271000,2725527000,356506,358706,459,6081
201304,4,20129156,몬스터 호텔,2013-01-17,2224667500,5019613000,329239,722823,400,6556
201304,5,20128274,레미제라블,2012-12-19,2322617000,41167830500,323369,5641817,365,6989
201304,6,20123333,잭 리처,2013-01-17,2018787000,5472932500,278123,743404,393,9186
201304,7,20121861,더 임파서블,2013-01-17,1569548500,4027861000,223439,563157,403,7846
201304,8,20124039,타워,2012-12-25,1426545000,37395107500,201339,5142969,373,7427
201304,9,20128386,라이프 오브 파이,2013-01-01,1860276000,14711180000,166992,1483599,267,3757
201304,10,20048799,명탐정 코난:은빛 날개의 마술사,2013-01-24,670804500,673942500,101521,102044,139,1289
201303,1,20124935,박수건달,2013-01-09,10761862569,18370845569,1471392,2501054,603,18268
201303,2,20128274,레미제라블,2012-12-19,3543251500,38845213500,491611,5318448,392,8882
201303,3,20124039,타워,2012-12-25,3469054500,35968562500,486578,4941630,466,12845
201303,4,20123333,잭 리처,2013-01-17,3448856500,3454145500,464588,465281,431,7635
201303,5,20129156,몬스터 호텔,2013-01-17,2772947500,2794945500,390552,393584,489,4535
201303,6,20121861,더 임파서블,2013-01-17,2417706500,2458312500,333189,339718,407,7522
201303,7,20128386,라이프 오브 파이,2013-01-01,3071884500,12850904000,296781,1316607,306,6466
201303,8,20124024,클라우드 아틀라스,2013-01-09,943069099,3218717727,126834,426659,349,5674
201303,9,20122803,파이스토리 : 악당상어 소탕작전,2013-01-10,642815000,1692333000,97037,248260,280,3576
201303,10,20126583,마이 리틀 히어로,2013-01-09,384337000,1247865628,56109,177475,320,4400
201302,1,20124935,박수건달,2013-01-09,7547159000,7608983000,1021193,1029662,599,11306
201302,2,20124039,타워,2012-12-25,6598817500,32499508000,915348,4455052,627,17108
201302,3,20128274,레미제라블,2012-12-19,4460539500,35301962000,618366,4826837,565,11952
201302,4,20128386,라이프 오브 파이,2013-01-01,4090978000,9779019500,409025,1019826,382,8813
201302,5,20124024,클라우드 아틀라스,2013-01-09,2246775628,2275648628,296098,299825,382,6704
201302,6,20124399,반창꼬,2012-12-19,1382997000,17478112287,192383,2414195,360,7013
201302,7,20122803,파이스토리 : 악당상어 소탕작전,2013-01-10,1047592000,1049518000,151009,151223,298,2815
